huc12_id,ifi_measure_Flood,ifi_fp_AreaKM2,konrad_fp_area,k_totalCells,k_sum,k_percentArea,floodPlainAreaRatio,cell_In_IFI_FP
171100060402,0.9898918,0.9873355,0.2379,2379,1345,0.5653635981504834,4.150212274064733,TRUE
171100060403,0.9885868,0.4231434,0.1283,1283,451,0.35151987529228373,3.2980779423226814,TRUE
171100060404,0.4460758,12.365,22.152,221520,112479,0.5077600216684723,0.5581888768508486,TRUE
171100060405,0.5059872,9.504644,16.4286,164286,113509,0.6909231462206152,0.578542541665145,TRUE
171100070101,0.9997629,0.2596028,0,0,NA,NA,Inf,FALSE
171100070102,0.7802275,2.718779,5.585500000000001,55855,26748,0.47888282159162116,0.4867566019156745,TRUE
171100200303,0.9104372,0.8964976,0,0,NA,NA,Inf,FALSE
171100200302,0.9455311,1.031515,0.8281000000000001,8281,1090,0.13162661514309865,1.2456406231131505,TRUE
171100200304,0.947995,0.2966387,0,0,NA,NA,Inf,FALSE
171100200305,0.9213092,2.392365,1.4676,14676,2474,0.16857454347233577,1.6301206050695012,TRUE
171100200306,0.3713519,4.942801,4.9011000000000005,49011,17296,0.3529003693048499,1.008508498092265,TRUE
171100200403,0.6644738,2.401151,0,0,NA,NA,Inf,FALSE
171100200402,0.9559624,0.6355621,0,0,NA,NA,Inf,FALSE
171100200404,0.6803784,1.132098,0.2531,2531,368,0.1453970762544449,4.472927696562624,TRUE
171100200405,0.5301806,1.571538,0,0,NA,NA,Inf,FALSE
171100010103,0,0,0,0,NA,NA,NA,NA
171100010206,0,0,0,0,NA,NA,NA,NA
171100010302,0,0,0,0,NA,NA,NA,NA
171100010403,0,0,0,0,NA,NA,NA,NA
171100020105,0,0,0,0,NA,NA,NA,NA
171100020500,0,0,0,0,NA,NA,NA,NA
171100040503,0,0,0,0,NA,NA,NA,NA
171100050602,0,0,0,0,NA,NA,NA,NA
171100050401,0,0,0,0,NA,NA,NA,NA
171100211200,0,0,0,0,NA,NA,NA,NA
171100190702,0,0,0,0,NA,NA,NA,NA
171100200700,0,0,0,0,NA,NA,NA,NA
