huc12_id,ifi_measure_Flood,ifi_fp_AreaKM2,konrad_fp_area,k_totalCells,k_sum,k_percentArea,floodPlainAreaRatio,cell_In_IFI_FP
171100090102,0.6848408,0.7048807,0.35660000000000003,3566,959,0.2689287717330342,1.9766704991587212,TRUE
171100090104,0.6979753,1.84821,2.3384,23384,9475,0.40519158398905236,0.7903737598357851,TRUE
171100090201,0.9779666,1.300493,1.4422000000000001,14422,5918,0.4103453057828318,0.9017424767715988,TRUE
171100090202,0.98556,0.5926898,0.1404,1404,508,0.36182336182336183,4.221437321937322,TRUE
171100090203,0.8117356,2.409486,3.3822,33822,17835,0.5273194961859144,0.7124019868724498,TRUE
171100090301,0.82396,3.180236,2.547,25470,11556,0.45371024734982335,1.2486203376521396,TRUE
171100090302,0.4305232,7.501212,7.8211,78211,28257,0.36129188988761174,0.9590993594251447,TRUE
171100090503,0.5611306,3.551956,4.9652,49652,20706,0.41702247643599455,0.7153701764279384,TRUE
171100090403,0.7223468,4.058927,5.279100000000001,52791,30234,0.5727112576007274,0.7688672311568259,TRUE
171100090601,0.721349,3.478583,5.790900000000001,57909,24468,0.4225249961145936,0.6006981643613255,TRUE
171100090602,0.3759041,7.234362,10.430900000000001,104309,30581,0.29317700294317844,0.6935510837990968,TRUE
171100090603,0.4468536,16.09479,18.0121,180121,96680,0.5367502956346012,0.8935543329206478,TRUE
171100090701,0.4842776,5.51802,10.3709,103709,24096,0.2323424196549962,0.5320676122612309,TRUE
171100100101,0.9246062,0.9609488,0.3546,3546,250,0.07050197405527354,2.70995149464185,TRUE
171100100102,0.7098888,2.743218,4.2197000000000005,42197,16721,0.3962603976586013,0.6500978742564637,TRUE
171100100104,0.779198,2.857767,3.9795000000000003,39795,16507,0.4148008543786908,0.718122125895213,TRUE
171100100202,0.981342,1.843817,2.6591,26591,13149,0.4944906171260953,0.6933988943627544,TRUE
171100100203,0.9463454,1.556262,1.0889,10889,4554,0.41822022224263017,1.4292056203508128,TRUE
171100100204,0.9793442,1.378976,1.2485000000000002,12485,4827,0.38662394873848616,1.1045062074489385,TRUE
171100100205,0.435348,11.72445,12.72,127200,59581,0.46840408805031447,0.9217334905660376,TRUE
171100100301,0.6185479,3.295639,3.7350000000000003,37350,13771,0.3687014725568942,0.882366532797858,TRUE
171100100302,0.4183846,16.2955,18.004,180040,32047,0.17799933348144856,0.9051044212397245,TRUE
171100100403,0.9276803,1.268387,0.34290000000000004,3429,606,0.17672790901137359,3.6989997083697865,TRUE
171100100404,0.467744,31.62202,36.7065,367065,59821,0.16297113590236062,0.8614828436380477,TRUE
171100100501,0.8433377,1.020714,0.2753,2753,631,0.22920450417726118,3.7076425717399197,TRUE
171100100502,0.8306802,2.228701,2.4752,24752,11399,0.4605284421460892,0.9004124919198448,TRUE
171100100601,0.4338672,21.14913,23.227,232270,39926,0.17189477762948294,0.9105407499892366,TRUE
171100100504,0.9108058,1.463333,1.5841,15841,8607,0.5433369105485765,0.9237630200113629,TRUE
171100100505,0.5203304,3.57428,4.5526,45526,20636,0.4532794447129113,0.7851074111496728,TRUE
171100100602,0.6994926,4.37423,5.1249,51249,13145,0.2564928096157974,0.8535249468282308,TRUE
171100110102,0.6209756,1.21034,7.1959,71959,2180,0.030295029113800914,0.1681985575119165,TRUE
